STATION_FILE_FOLDER,STATION,POR_YEAR_FOLDER,FILE_NAME_BASE,FILE_NAME_ALIAS,PLOT_FILE_NAME,TABLE_FILE_NAME,REPORT_FILE_NAME
22N01E32E004M/2016/WATER_TEMPERATURE_POINT,22N01E32E004M,2016,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01E32E004M/2017/WATER_TEMPERATURE_POINT,22N01E32E004M,2017,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01E32E004M/2018/WATER_TEMPERATURE_POINT,22N01E32E004M,2018,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01E32E004M/2019/WATER_TEMPERATURE_POINT,22N01E32E004M,2019,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01E32E004M/2020/WATER_TEMPERATURE_POINT,22N01E32E004M,2020,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01E32E004M/POR/WATER_TEMPERATURE_POINT,22N01E32E004M,POR,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01E35E001M/2005/WATER_TEMPERATURE_POINT,22N01E35E001M,2005,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01E35E001M/2006/WATER_TEMPERATURE_POINT,22N01E35E001M,2006,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01E35E001M/2007/WATER_TEMPERATURE_POINT,22N01E35E001M,2007,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01E35E001M/2009/WATER_TEMPERATURE_POINT,22N01E35E001M,2009,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01E35E001M/2010/WATER_TEMPERATURE_POINT,22N01E35E001M,2010,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01E35E001M/2011/WATER_TEMPERATURE_POINT,22N01E35E001M,2011,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01E35E001M/2012/WATER_TEMPERATURE_POINT,22N01E35E001M,2012,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01E35E001M/2013/WATER_TEMPERATURE_POINT,22N01E35E001M,2013,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01E35E001M/2014/WATER_TEMPERATURE_POINT,22N01E35E001M,2014,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01E35E001M/2015/WATER_TEMPERATURE_POINT,22N01E35E001M,2015,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01E35E001M/2016/WATER_TEMPERATURE_POINT,22N01E35E001M,2016,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01E35E001M/2017/WATER_TEMPERATURE_POINT,22N01E35E001M,2017,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01E35E001M/2018/WATER_TEMPERATURE_POINT,22N01E35E001M,2018,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01E35E001M/2019/WATER_TEMPERATURE_POINT,22N01E35E001M,2019,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01E35E001M/POR/WATER_TEMPERATURE_POINT,22N01E35E001M,POR,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W05M001M/2008/WATER_TEMPERATURE_POINT,22N01W05M001M,2008,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W05M001M/2009/WATER_TEMPERATURE_POINT,22N01W05M001M,2009,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W05M001M/2010/WATER_TEMPERATURE_POINT,22N01W05M001M,2010,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W05M001M/2011/WATER_TEMPERATURE_POINT,22N01W05M001M,2011,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W05M001M/2012/WATER_TEMPERATURE_POINT,22N01W05M001M,2012,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W05M001M/2013/WATER_TEMPERATURE_POINT,22N01W05M001M,2013,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W05M001M/2014/WATER_TEMPERATURE_POINT,22N01W05M001M,2014,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W05M001M/2015/WATER_TEMPERATURE_POINT,22N01W05M001M,2015,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W05M001M/2016/WATER_TEMPERATURE_POINT,22N01W05M001M,2016,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W05M001M/2017/WATER_TEMPERATURE_POINT,22N01W05M001M,2017,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W05M001M/2018/WATER_TEMPERATURE_POINT,22N01W05M001M,2018,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W05M001M/2019/WATER_TEMPERATURE_POINT,22N01W05M001M,2019,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W05M001M/POR/WATER_TEMPERATURE_POINT,22N01W05M001M,POR,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W19K005M/2010/WATER_TEMPERATURE_POINT,22N01W19K005M,2010,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W19K005M/2011/WATER_TEMPERATURE_POINT,22N01W19K005M,2011,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W19K005M/2012/WATER_TEMPERATURE_POINT,22N01W19K005M,2012,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W19K005M/2013/WATER_TEMPERATURE_POINT,22N01W19K005M,2013,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W19K005M/2014/WATER_TEMPERATURE_POINT,22N01W19K005M,2014,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W19K005M/2016/WATER_TEMPERATURE_POINT,22N01W19K005M,2016,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W19K005M/2017/WATER_TEMPERATURE_POINT,22N01W19K005M,2017,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W19K005M/2018/WATER_TEMPERATURE_POINT,22N01W19K005M,2018,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W19K005M/2019/WATER_TEMPERATURE_POINT,22N01W19K005M,2019,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W19K005M/POR/WATER_TEMPERATURE_POINT,22N01W19K005M,POR,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N001M/2010/WATER_TEMPERATURE_POINT,22N01W29N001M,2010,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N001M/2011/WATER_TEMPERATURE_POINT,22N01W29N001M,2011,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N001M/2012/WATER_TEMPERATURE_POINT,22N01W29N001M,2012,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N001M/2013/WATER_TEMPERATURE_POINT,22N01W29N001M,2013,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N001M/2014/WATER_TEMPERATURE_POINT,22N01W29N001M,2014,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N001M/2015/WATER_TEMPERATURE_POINT,22N01W29N001M,2015,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N001M/2016/WATER_TEMPERATURE_POINT,22N01W29N001M,2016,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N001M/2017/WATER_TEMPERATURE_POINT,22N01W29N001M,2017,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N001M/2018/WATER_TEMPERATURE_POINT,22N01W29N001M,2018,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N001M/2019/WATER_TEMPERATURE_POINT,22N01W29N001M,2019,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N001M/2020/WATER_TEMPERATURE_POINT,22N01W29N001M,2020,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N001M/POR/WATER_TEMPERATURE_POINT,22N01W29N001M,POR,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N002M/2010/WATER_TEMPERATURE_POINT,22N01W29N002M,2010,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N002M/2011/WATER_TEMPERATURE_POINT,22N01W29N002M,2011,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N002M/2012/WATER_TEMPERATURE_POINT,22N01W29N002M,2012,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N002M/2013/WATER_TEMPERATURE_POINT,22N01W29N002M,2013,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N002M/2014/WATER_TEMPERATURE_POINT,22N01W29N002M,2014,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N002M/2015/WATER_TEMPERATURE_POINT,22N01W29N002M,2015,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N002M/2016/WATER_TEMPERATURE_POINT,22N01W29N002M,2016,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N002M/2017/WATER_TEMPERATURE_POINT,22N01W29N002M,2017,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N002M/2018/WATER_TEMPERATURE_POINT,22N01W29N002M,2018,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N002M/2019/WATER_TEMPERATURE_POINT,22N01W29N002M,2019,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N002M/2020/WATER_TEMPERATURE_POINT,22N01W29N002M,2020,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N002M/POR/WATER_TEMPERATURE_POINT,22N01W29N002M,POR,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N003M/2010/WATER_TEMPERATURE_POINT,22N01W29N003M,2010,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N003M/2011/WATER_TEMPERATURE_POINT,22N01W29N003M,2011,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N003M/2012/WATER_TEMPERATURE_POINT,22N01W29N003M,2012,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N003M/2013/WATER_TEMPERATURE_POINT,22N01W29N003M,2013,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N003M/2014/WATER_TEMPERATURE_POINT,22N01W29N003M,2014,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N003M/2015/WATER_TEMPERATURE_POINT,22N01W29N003M,2015,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N003M/2016/WATER_TEMPERATURE_POINT,22N01W29N003M,2016,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N003M/2017/WATER_TEMPERATURE_POINT,22N01W29N003M,2017,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N003M/2018/WATER_TEMPERATURE_POINT,22N01W29N003M,2018,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N003M/2019/WATER_TEMPERATURE_POINT,22N01W29N003M,2019,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N003M/2020/WATER_TEMPERATURE_POINT,22N01W29N003M,2020,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N003M/POR/WATER_TEMPERATURE_POINT,22N01W29N003M,POR,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N004M/2010/WATER_TEMPERATURE_POINT,22N01W29N004M,2010,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N004M/2011/WATER_TEMPERATURE_POINT,22N01W29N004M,2011,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N004M/2012/WATER_TEMPERATURE_POINT,22N01W29N004M,2012,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N004M/2013/WATER_TEMPERATURE_POINT,22N01W29N004M,2013,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N004M/2014/WATER_TEMPERATURE_POINT,22N01W29N004M,2014,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N004M/2015/WATER_TEMPERATURE_POINT,22N01W29N004M,2015,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N004M/2016/WATER_TEMPERATURE_POINT,22N01W29N004M,2016,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N004M/2017/WATER_TEMPERATURE_POINT,22N01W29N004M,2017,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N004M/2018/WATER_TEMPERATURE_POINT,22N01W29N004M,2018,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N004M/2019/WATER_TEMPERATURE_POINT,22N01W29N004M,2019,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N004M/2020/WATER_TEMPERATURE_POINT,22N01W29N004M,2020,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N01W29N004M/POR/WATER_TEMPERATURE_POINT,22N01W29N004M,POR,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N02E30C002M/2002/WATER_TEMPERATURE_POINT,22N02E30C002M,2002,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N02E30C002M/2003/WATER_TEMPERATURE_POINT,22N02E30C002M,2003,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N02E30C002M/2004/WATER_TEMPERATURE_POINT,22N02E30C002M,2004,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N02E30C002M/2005/WATER_TEMPERATURE_POINT,22N02E30C002M,2005,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N02E30C002M/2006/WATER_TEMPERATURE_POINT,22N02E30C002M,2006,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N02E30C002M/2007/WATER_TEMPERATURE_POINT,22N02E30C002M,2007,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N02E30C002M/2008/WATER_TEMPERATURE_POINT,22N02E30C002M,2008,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N02E30C002M/2009/WATER_TEMPERATURE_POINT,22N02E30C002M,2009,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N02E30C002M/2013/WATER_TEMPERATURE_POINT,22N02E30C002M,2013,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N02E30C002M/2014/WATER_TEMPERATURE_POINT,22N02E30C002M,2014,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N02E30C002M/2016/WATER_TEMPERATURE_POINT,22N02E30C002M,2016,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N02E30C002M/2017/WATER_TEMPERATURE_POINT,22N02E30C002M,2017,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N02E30C002M/2018/WATER_TEMPERATURE_POINT,22N02E30C002M,2018,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N02E30C002M/2019/WATER_TEMPERATURE_POINT,22N02E30C002M,2019,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N02E30C002M/2020/WATER_TEMPERATURE_POINT,22N02E30C002M,2020,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N02E30C002M/POR/WATER_TEMPERATURE_POINT,22N02E30C002M,POR,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N02W01N001M/2006/WATER_TEMPERATURE_POINT,22N02W01N001M,2006,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N02W01N001M/2007/WATER_TEMPERATURE_POINT,22N02W01N001M,2007,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N02W01N001M/2008/WATER_TEMPERATURE_POINT,22N02W01N001M,2008,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N02W01N001M/2009/WATER_TEMPERATURE_POINT,22N02W01N001M,2009,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N02W01N001M/2010/WATER_TEMPERATURE_POINT,22N02W01N001M,2010,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N02W01N001M/2011/WATER_TEMPERATURE_POINT,22N02W01N001M,2011,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N02W01N001M/2012/WATER_TEMPERATURE_POINT,22N02W01N001M,2012,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N02W01N001M/2013/WATER_TEMPERATURE_POINT,22N02W01N001M,2013,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N02W01N001M/2014/WATER_TEMPERATURE_POINT,22N02W01N001M,2014,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
22N02W01N001M/2015/WATER_TEMPERATURE_POINT,22N02W01N001M,2015,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
