Title: "SJR.csv"
11783,PST,'RIVER STAGE (feet)'
20090115,0545,0.00
20090115,0600,0.00
20090115,0615,0.00
20090115,0630,0.00
20090115,0645,0.00
20090115,0700,0.00
20090115,0715,0.00
20090115,0730,0.00
20090115,0745,0.00
20090115,0800,0.00
20090115,0815,0.00
20090115,0830,0.00
20090115,0845,0.00
20090115,0900,0.00
20090115,0915,0.00
20090115,0930,0.00
20090115,0945,0.00
20090115,1000,0.00
20090115,1015,0.00
20090115,1030,0.00
20090115,1045,0.00
20090115,1100,0.00
20090115,1115,0.00
20090115,1130,0.00
20090115,1145,0.00
20090115,1200,0.00
20090115,1215,0.00
20090115,1230,0.00
20090115,1245,0.00
20090115,1300,0.00
20090115,1315,0.00
20090115,1330,0.00
20090115,1345,0.00
20090115,1400,0.00
20090115,1415,0.00
20090115,1430,0.00
20090115,1445,0.00
20090115,1500,0.00
20090115,1515,0.00
20090115,1530,0.00
20090115,1545,0.00
20090115,1600,0.00
20090115,1615,0.00
20090115,1630,0.00
20090115,1645,0.00
20090115,1700,0.00
20090115,1715,0.00
20090115,1730,0.00
20090115,1745,0.00
20090115,1800,0.00
20090115,1815,0.00
20090115,1830,0.00
20090115,1845,0.00
20090115,1900,0.00
20090115,1915,0.00
20090115,1930,0.00
20090115,1945,0.00
20090115,2000,0.00
20090115,2015,0.00
20090115,2030,0.00
20090115,2045,0.00
20090115,2100,0.00
20090115,2115,0.00
20090115,2130,0.00
20090115,2145,0.00
20090115,2200,0.00
20090115,2215,0.00
20090115,2230,0.00
20090115,2245,0.00
20090115,2300,0.00
20090115,2315,0.00
20090115,2330,0.00
20090115,2345,0.00
20090116,0000,0.00
20090116,0015,0.00
20090116,0030,0.00
20090116,0045,0.00
20090116,0100,0.00
20090116,0115,0.00
20090116,0130,0.00
20090116,0145,0.00
20090116,0200,0.00
20090116,0215,0.00
20090116,0230,0.00
20090116,0245,0.00
20090116,0300,0.00
20090116,0315,0.00
20090116,0330,0.00
20090116,0345,0.00
20090116,0400,0.00
20090116,0415,0.00
20090116,0430,0.00
20090116,0445,0.00
20090116,0500,0.00
20090116,0515,0.00
20090116,0530,0.00
20090116,0545,0.00
20090116,0600,0.00
20090116,0615,0.00
20090116,0630,0.00
20090116,0645,0.00
20090116,0700,0.00
20090116,0715,0.00
20090116,0730,0.00
20090116,0745,0.00
20090116,0800,0.00
20090116,0815,0.00
20090116,0830,0.00
20090116,0845,0.00
20090116,0900,0.00
20090116,0915,0.00
20090116,0930,0.00
20090116,0945,0.00
20090116,1000,0.00
20090116,1015,0.00
20090116,1030,0.00
20090116,1045,0.00
20090116,1100,0.00
20090116,1115,0.00
20090116,1130,0.00
20090116,1145,0.00
20090116,1200,0.00
20090116,1215,0.00
20090116,1230,0.00
20090116,1245,0.00
20090116,1300,0.00
20090116,1315,0.00
20090116,1330,0.00
20090116,1345,0.00
20090116,1400,0.00
20090116,1415,0.00
20090116,1430,0.00
20090116,1445,0.00
20090116,1500,0.00
20090116,1515,0.00
20090116,1530,0.00
20090116,1545,0.00
20090116,1600,0.00
20090116,1615,0.00
20090116,1630,0.00
20090116,1645,0.00
20090116,1700,0.00
20090116,1715,0.00
20090116,1730,0.00
20090116,1745,0.00
20090116,1800,0.00
20090116,1815,0.00
20090116,1830,0.00
20090116,1845,0.00
20090116,1900,0.00
20090116,1915,0.00
20090116,1930,0.00
20090116,1945,0.00
20090116,2000,0.00
20090116,2015,0.00
20090116,2030,0.00
20090116,2045,0.00
20090116,2100,0.00
20090116,2115,0.00
20090116,2130,0.00
20090116,2145,0.00
20090116,2200,0.00
20090116,2215,0.00
20090116,2230,0.00
20090116,2245,0.00
20090116,2300,0.00
20090116,2315,0.00
20090116,2330,0.00
20090116,2345,0.00
20090117,0000,0.00
20090117,0015,0.00
20090117,0030,0.00
20090117,0045,0.00
20090117,0100,0.00
20090117,0115,0.00
20090117,0130,0.00
20090117,0145,0.00
20090117,0200,0.00
20090117,0215,0.00
20090117,0230,0.00
20090117,0245,0.00
20090117,0300,0.00
20090117,0315,0.00
20090117,0330,0.00
20090117,0345,0.00
20090117,0400,0.00
20090117,0415,0.00
20090117,0430,0.00
20090117,0445,0.00
20090117,0500,0.00
20090117,0515,0.00
20090117,0530,0.00
20090117,0545,0.00
20090117,0600,0.00
20090117,0615,0.00
20090117,0630,0.00
20090117,0645,0.00
20090117,0700,0.00
20090117,0715,0.00
20090117,0730,0.00
20090117,0745,0.00
20090117,0800,0.00
20090117,0815,0.00
20090117,0830,0.00
20090117,0845,0.00
20090117,0900,0.00
20090117,0915,0.00
20090117,0930,0.00
20090117,0945,0.00
20090117,1000,0.00
20090117,1015,0.00
20090117,1030,0.00
20090117,1045,0.00
20090117,1100,0.00
20090117,1115,0.00
20090117,1130,0.00
20090117,1145,0.00
20090117,1200,0.00
20090117,1215,0.00
20090117,1230,0.00
20090117,1245,0.00
20090117,1300,0.00
20090117,1315,0.00
20090117,1330,0.00
20090117,1345,0.00
20090117,1400,0.00
20090117,1415,0.00
20090117,1430,0.00
20090117,1445,0.00
20090117,1500,0.00
20090117,1515,0.00
20090117,1530,0.00
20090117,1545,0.00
20090117,1600,0.00
20090117,1615,0.00
20090117,1630,0.00
20090117,1645,0.00
20090117,1700,0.00
20090117,1715,0.00
20090117,1730,0.00
20090117,1745,0.00
20090117,1800,0.00
20090117,1815,0.00
20090117,1830,0.00
20090117,1845,0.00
20090117,1900,0.00
20090117,1915,0.00
20090117,1930,0.00
20090117,1945,0.00
20090117,2000,0.00
20090117,2015,0.00
20090117,2030,0.00
20090117,2045,0.00
20090117,2100,0.00
20090117,2115,0.00
20090117,2130,0.00
20090117,2145,0.00
20090117,2200,0.00
20090117,2215,0.00
20090117,2230,0.00
20090117,2245,0.00
20090117,2300,0.00
20090117,2315,0.00
20090117,2330,0.00
20090117,2345,0.00
20090118,0000,0.00
20090118,0015,0.00
20090118,0030,0.00
20090118,0045,0.00
20090118,0100,0.00
20090118,0115,0.00
20090118,0130,0.00
20090118,0145,0.00
20090118,0200,0.00
20090118,0215,0.00
20090118,0230,0.00
20090118,0245,0.00
20090118,0300,0.00
20090118,0315,0.00
20090118,0330,0.00
20090118,0345,0.00
20090118,0400,0.00
20090118,0415,0.00
20090118,0430,0.00
20090118,0445,0.00
20090118,0500,0.00
20090118,0515,0.00
20090118,0530,0.00
20090118,0545,0.00
20090118,0600,0.00
20090118,0615,0.00
20090118,0630,0.00
20090118,0645,0.00
20090118,0700,0.00
20090118,0715,0.00
20090118,0730,0.00
20090118,0745,0.00
20090118,0800,0.00
20090118,0815,0.00
20090118,0830,0.00
20090118,0845,0.00
20090118,0900,0.00
20090118,0915,0.00
20090118,0930,0.00
20090118,0945,0.00
20090118,1000,0.00
20090118,1015,0.00
20090118,1030,0.00
20090118,1045,0.00
20090118,1100,0.00
20090118,1115,0.00
20090118,1130,0.00
20090118,1145,0.00
20090118,1200,0.00
20090118,1215,0.00
20090118,1230,0.00
20090118,1245,0.00
20090118,1300,0.00
20090118,1315,0.00
20090118,1330,0.00
20090118,1345,0.00
20090118,1400,0.00
20090118,1415,0.00
20090118,1430,0.00
20090118,1445,0.00
20090118,1500,0.00
20090118,1515,0.00
20090118,1530,0.00
20090118,1545,0.00
20090118,1600,0.00
20090118,1615,0.00
20090118,1630,0.00
20090118,1645,0.00
20090118,1700,0.00
20090118,1715,0.00
20090118,1730,0.00
20090118,1745,0.00
20090118,1800,0.00
20090118,1815,0.00
20090118,1830,0.00
20090118,1845,0.00
20090118,1900,0.00
20090118,1915,0.00
20090118,1930,0.00
20090118,1945,0.00
20090118,2000,0.00
20090118,2015,0.00
20090118,2030,0.00
20090118,2045,0.00
20090118,2100,0.00
20090118,2115,0.00
20090118,2130,0.00
20090118,2145,0.00
20090118,2200,0.00
20090118,2215,0.00
20090118,2230,0.00
20090118,2245,0.00
20090118,2300,0.00
20090118,2315,0.00
20090118,2330,0.00
20090118,2345,0.00
20090119,0000,0.00
20090119,0015,0.00
20090119,0030,0.00
20090119,0045,0.00
20090119,0100,0.00
20090119,0115,0.00
20090119,0130,0.00
20090119,0145,0.00
20090119,0200,0.00
20090119,0215,0.00
20090119,0230,0.00
20090119,0245,0.00
20090119,0300,0.00
20090119,0315,0.00
20090119,0330,0.00
20090119,0345,0.00
20090119,0400,0.00
20090119,0415,0.00
20090119,0430,0.00
20090119,0445,0.00
20090119,0500,0.00
20090119,0515,0.00
20090119,0530,0.00
20090119,0545,0.00
20090119,0600,0.00
20090119,0615,0.00
20090119,0630,0.00
20090119,0645,0.00
20090119,0700,0.00
20090119,0715,0.00
20090119,0730,0.00
20090119,0745,0.00
20090119,0800,0.00
20090119,0815,0.00
20090119,0830,0.00
20090119,0845,0.00
20090119,0900,0.00
20090119,0915,0.00
20090119,0930,0.00
20090119,0945,0.00
20090119,1000,0.00
20090119,1015,0.00
20090119,1030,0.00
20090119,1045,0.00
20090119,1100,0.00
20090119,1115,0.00
20090119,1130,0.00
20090119,1145,0.00
20090119,1200,0.00
20090119,1215,0.00
20090119,1230,0.00
20090119,1245,0.00
20090119,1300,0.00
20090119,1315,0.00
20090119,1330,0.00
20090119,1345,0.00
20090119,1400,0.00
20090119,1415,0.00
20090119,1430,0.00
20090119,1445,0.00
20090119,1500,0.00
20090119,1515,0.00
20090119,1530,0.00
20090119,1545,0.00
20090119,1600,0.00
20090119,1615,0.00
20090119,1630,0.00
20090119,1645,0.00
20090119,1700,0.00
20090119,1715,0.00
20090119,1730,0.00
20090119,1745,0.00
20090119,1800,0.00
20090119,1815,0.00
20090119,1830,0.00
20090119,1845,0.00
20090119,1900,0.00
20090119,1915,0.00
20090119,1930,0.00
20090119,1945,0.00
20090119,2000,0.00
20090119,2015,0.00
20090119,2030,0.00
20090119,2045,0.00
20090119,2100,0.00
20090119,2115,0.00
20090119,2130,0.00
20090119,2145,0.00
20090119,2200,0.00
20090119,2215,0.00
20090119,2230,0.00
20090119,2245,0.00
20090119,2300,0.00
20090119,2315,0.00
20090119,2330,0.00
20090119,2345,0.00
20090120,0000,0.00
20090120,0015,0.00
20090120,0030,0.00
20090120,0045,0.00
20090120,0100,0.00
20090120,0115,0.00
20090120,0130,0.00
20090120,0145,0.00
20090120,0200,0.00
20090120,0215,0.00
20090120,0230,0.00
20090120,0245,0.00
20090120,0300,0.00
20090120,0315,0.00
20090120,0330,0.00
20090120,0345,0.00
20090120,0400,0.00
20090120,0415,0.00
20090120,0430,0.00
20090120,0445,0.00
20090120,0500,0.00
20090120,0515,0.00
20090120,0530,0.00
20090120,0545,0.00
20090120,0600,0.00
20090120,0615,0.00
20090120,0630,0.00
20090120,0645,0.00
20090120,0700,0.00
20090120,0715,0.00
20090120,0730,0.00
20090120,0745,0.00
20090120,0800,0.00
20090120,0815,0.00
20090120,0830,0.00
20090120,0845,0.00
20090120,0900,0.00
20090120,0915,0.00
20090120,0930,0.00
20090120,0945,0.00
20090120,1000,0.00
20090120,1015,0.00
20090120,1030,0.00
20090120,1045,0.00
20090120,1100,0.00
20090120,1115,0.00
20090120,1130,0.00
20090120,1145,0.00
20090120,1200,0.00
20090120,1215,0.00
20090120,1230,0.00
20090120,1245,0.00
20090120,1300,0.00
20090120,1315,0.00
20090120,1330,0.00
20090120,1345,0.00
20090120,1400,0.00
20090120,1415,0.00
20090120,1430,0.00
20090120,1445,0.00
20090120,1500,0.00
20090120,1515,0.00
20090120,1530,0.00
20090120,1545,0.00
20090120,1600,0.00
20090120,1615,0.00
20090120,1630,0.00
20090120,1645,0.00
20090120,1700,0.00
20090120,1715,0.00
20090120,1730,0.00
20090120,1745,0.00
20090120,1800,0.00
20090120,1815,0.00
20090120,1830,0.00
20090120,1845,0.00
20090120,1900,0.00
20090120,1915,0.00
20090120,1930,0.00
20090120,1945,0.00
20090120,2000,0.00
20090120,2015,0.00
20090120,2030,0.00
20090120,2045,0.00
20090120,2100,0.00
20090120,2115,0.00
20090120,2130,0.00
20090120,2145,0.00
20090120,2200,0.00
20090120,2215,0.00
20090120,2230,0.00
20090120,2245,0.00
20090120,2300,0.00
20090120,2315,0.00
20090120,2330,0.00
20090120,2345,0.00
20090121,0000,0.00
20090121,0015,0.00
20090121,0030,0.00
20090121,0045,0.00
20090121,0100,0.00
20090121,0115,0.00
20090121,0130,0.00
20090121,0145,0.00
20090121,0200,0.00
20090121,0215,0.00
20090121,0230,0.00
20090121,0245,0.00
20090121,0300,0.00
20090121,0315,0.00
20090121,0330,0.00
20090121,0345,0.00
20090121,0400,0.00
20090121,0415,0.00
20090121,0430,0.00
20090121,0445,0.00
20090121,0500,0.00
20090121,0515,0.00
20090121,0530,0.00
20090121,0545,0.00
20090121,0600,0.00
20090121,0615,0.00
20090121,0630,0.00
20090121,0645,0.00
20090121,0700,0.00
20090121,0715,0.00
20090121,0730,0.00
20090121,0745,0.00
20090121,0800,0.00
20090121,0815,0.00
20090121,0830,0.00
20090121,0845,0.00
20090121,0900,0.00
20090121,0915,0.00
20090121,0930,0.00
20090121,0945,0.00
20090121,1000,0.00
20090121,1015,0.00
20090121,1030,0.00
20090121,1045,0.00
20090121,1100,0.00
20090121,1115,0.00
20090121,1130,0.00
20090121,1145,0.00
20090121,1200,0.00
20090121,1215,0.00
20090121,1230,0.00
20090121,1245,0.00
20090121,1300,0.00
20090121,1315,0.00
20090121,1330,0.00
20090121,1345,0.00
20090121,1400,0.00
20090121,1415,0.00
20090121,1430,0.00
20090121,1445,0.00
20090121,1500,0.00
20090121,1515,0.00
20090121,1530,0.00
20090121,1545,0.00
20090121,1600,0.00
20090121,1615,0.00
20090121,1630,0.00
20090121,1645,0.00
20090121,1700,0.00
20090121,1715,0.00
20090121,1730,0.00
20090121,1745,0.00
20090121,1800,0.00
20090121,1815,0.00
20090121,1830,0.00
20090121,1845,0.00
20090121,1900,0.00
20090121,1915,0.00
20090121,1930,0.00
20090121,1945,0.00
20090121,2000,0.00
20090121,2015,0.00
20090121,2030,0.00
20090121,2045,0.00
20090121,2100,0.00
20090121,2115,0.00
20090121,2130,0.00
20090121,2145,0.00
20090121,2200,0.00
20090121,2215,0.00
20090121,2230,0.00
20090121,2245,0.00
20090121,2300,0.00
20090121,2315,0.00
20090121,2330,0.00
20090121,2345,0.00
20090122,0000,0.00
20090122,0015,0.00
20090122,0030,0.00
20090122,0045,0.00
20090122,0100,0.00
20090122,0115,0.00
20090122,0130,0.00
20090122,0145,0.00
20090122,0200,0.00
20090122,0215,0.00
20090122,0230,0.00
20090122,0245,0.00
20090122,0300,0.00
20090122,0315,0.00
20090122,0330,0.00
20090122,0345,0.00
20090122,0400,0.00
20090122,0415,0.00
20090122,0430,0.00
20090122,0445,0.00
20090122,0500,0.00
20090122,0515,0.00
20090122,0530,0.00
20090122,0545,0.00
20090122,0600,0.00
20090122,0615,0.00
20090122,0630,0.00
20090122,0645,0.00
20090122,0700,0.00
20090122,0715,0.00
20090122,0730,0.00
20090122,0745,0.00
20090122,0800,0.00
20090122,0815,0.00
20090122,0830,0.00
20090122,0845,0.00
20090122,0900,0.00
20090122,0915,0.00
20090122,0930,0.00
20090122,0945,0.00
20090122,1000,0.00
20090122,1015,0.00
20090122,1030,0.00
20090122,1045,0.00
20090122,1100,0.00
20090122,1115,0.00
20090122,1130,0.00
20090122,1145,0.00
20090122,1200,0.00
20090122,1215,0.00
20090122,1230,0.00
20090122,1245,0.00
20090122,1300,0.00
20090122,1315,0.00
20090122,1330,0.00
20090122,1345,0.00
20090122,1400,0.00
20090122,1415,0.00
20090122,1430,0.00
20090122,1445,0.00
20090122,1500,0.00
20090122,1515,0.00
20090122,1530,0.00
20090122,1545,0.00
20090122,1600,0.00
20090122,1615,0.00
20090122,1630,0.00
20090122,1645,0.00
20090122,1700,0.00
20090122,1715,0.00
20090122,1730,0.00
20090122,1745,0.00
20090122,1800,0.00
20090122,1815,0.00
20090122,1830,0.00
20090122,1845,0.00
20090122,1900,0.00
20090122,1915,0.00
20090122,1930,0.00
20090122,1945,0.00
20090122,2000,0.00
20090122,2015,0.00
20090122,2030,0.00
20090122,2045,0.00
20090122,2100,0.00
20090122,2115,0.00
20090122,2130,0.00
20090122,2145,0.00
20090122,2200,0.00
20090122,2215,0.00
20090122,2230,0.00
20090122,2245,0.00
20090122,2300,0.00
20090122,2315,0.00
20090122,2330,0.00
20090122,2345,0.00
20090123,0000,0.00
20090123,0015,0.00
20090123,0030,0.00
20090123,0045,0.00
20090123,0100,0.00
20090123,0115,0.00
20090123,0130,0.00
20090123,0145,0.00
20090123,0200,0.00
20090123,0215,0.00
20090123,0230,0.00
20090123,0245,0.00
20090123,0300,0.00
20090123,0315,0.00
20090123,0330,0.00
20090123,0345,0.00
20090123,0400,0.00
20090123,0415,0.00
20090123,0430,0.00
20090123,0445,0.00
20090123,0500,0.00
20090123,0515,0.00
20090123,0530,0.00
20090123,0545,0.00
20090123,0600,0.00
20090123,0615,0.00
20090123,0630,0.00
20090123,0645,0.00
20090123,0700,0.00
20090123,0715,0.00
20090123,0730,0.00
20090123,0745,0.00
20090123,0800,0.00
20090123,0815,0.00
20090123,0830,0.00
20090123,0845,0.00
20090123,0900,0.00
20090123,0915,0.00
20090123,0930,0.00
20090123,0945,0.00
20090123,1000,0.00
20090123,1015,0.00
20090123,1030,0.00
20090123,1045,0.00
20090123,1100,0.00
20090123,1115,0.00
20090123,1130,0.00
20090123,1145,0.00
20090123,1200,0.00
20090123,1215,0.00
20090123,1230,0.00
20090123,1245,0.00
20090123,1300,0.00
20090123,1315,0.00
20090123,1330,0.00
20090123,1345,0.00
20090123,1400,0.00
20090123,1415,0.00
20090123,1430,0.00
20090123,1445,0.00
20090123,1500,0.00
20090123,1515,0.00
20090123,1530,0.00
20090123,1545,0.00
20090123,1600,0.00
20090123,1615,0.00
20090123,1630,0.00
20090123,1645,0.00
20090123,1700,0.00
20090123,1715,0.00
20090123,1730,0.00
20090123,1745,0.00
20090123,1800,0.00
20090123,1815,0.00
20090123,1830,0.00
20090123,1845,0.00
20090123,1900,0.00
20090123,1915,0.00
20090123,1930,0.00
20090123,1945,0.00
20090123,2000,0.00
20090123,2015,0.00
20090123,2030,0.00
20090123,2045,0.00
20090123,2100,0.00
20090123,2115,0.00
20090123,2130,0.00
20090123,2145,0.00
20090123,2200,0.00
20090123,2215,0.00
20090123,2230,0.00
20090123,2245,0.00
20090123,2300,0.00
20090123,2315,0.00
20090123,2330,0.00
20090123,2345,0.00
20090124,0000,0.00
20090124,0015,0.00
20090124,0030,0.00
20090124,0045,0.00
20090124,0100,0.00
20090124,0115,0.00
20090124,0130,0.00
20090124,0145,0.00
20090124,0200,0.00
20090124,0215,0.00
20090124,0230,0.00
20090124,0245,0.00
20090124,0300,0.00
20090124,0315,0.00
20090124,0330,0.00
20090124,0345,0.00
20090124,0400,0.00
20090124,0415,0.00
20090124,0430,0.00
20090124,0445,0.00
20090124,0500,0.00
20090124,0515,0.00
20090124,0530,0.00
20090124,0545,0.00
20090124,0600,0.00
20090124,0615,0.00
20090124,0630,0.00
20090124,0645,0.00
20090124,0700,0.00
20090124,0715,0.00
20090124,0730,0.00
20090124,0745,0.00
20090124,0800,0.00
20090124,0815,0.00
20090124,0830,0.00
20090124,0845,0.00
20090124,0900,0.00
20090124,0915,0.00
20090124,0930,0.00
20090124,0945,0.00
20090124,1000,0.00
20090124,1015,0.00
20090124,1030,0.00
20090124,1045,0.00
20090124,1100,0.00
20090124,1115,0.00
20090124,1130,0.00
20090124,1145,0.00
20090124,1200,0.00
20090124,1215,0.00
20090124,1230,0.00
20090124,1245,0.00
20090124,1300,0.00
20090124,1315,0.00
20090124,1330,0.00
20090124,1345,0.00
20090124,1400,0.00
20090124,1415,0.00
20090124,1430,0.00
20090124,1445,0.00
20090124,1500,0.00
20090124,1515,0.00
20090124,1530,0.00
20090124,1545,0.00
20090124,1600,0.00
20090124,1615,0.00
20090124,1630,0.00
20090124,1645,0.00
20090124,1700,0.00
20090124,1715,0.00
20090124,1730,0.00
20090124,1745,0.00
20090124,1800,0.00
20090124,1815,0.00
20090124,1830,0.00
20090124,1845,0.00
20090124,1900,0.00
20090124,1915,0.00
20090124,1930,0.00
20090124,1945,0.00
20090124,2000,0.00
20090124,2015,0.00
20090124,2030,0.00
20090124,2045,0.00
20090124,2100,0.00
20090124,2115,0.00
20090124,2130,0.00
20090124,2145,0.00
20090124,2200,0.00
20090124,2215,0.00
20090124,2230,0.00
20090124,2245,0.00
20090124,2300,0.00
20090124,2315,0.00
20090124,2330,0.00
20090124,2345,0.00
20090125,0000,0.00
20090125,0015,0.00
20090125,0030,0.00
20090125,0045,0.00
20090125,0100,0.00
20090125,0115,0.00
20090125,0130,0.00
20090125,0145,0.00
20090125,0200,0.00
20090125,0215,0.00
20090125,0230,0.00
20090125,0245,0.00
20090125,0300,0.00
20090125,0315,0.00
20090125,0330,0.00
20090125,0345,0.00
20090125,0400,0.00
20090125,0415,0.00
20090125,0430,0.00
20090125,0445,0.00
20090125,0500,0.00
20090125,0515,0.00
20090125,0530,0.00
20090125,0545,0.00
20090125,0600,0.00
20090125,0615,0.00
20090125,0630,0.00
20090125,0645,0.00
20090125,0700,0.00
20090125,0715,0.00
20090125,0730,0.00
20090125,0745,0.00
20090125,0800,0.00
20090125,0815,0.00
20090125,0830,0.00
20090125,0845,0.00
20090125,0900,0.00
20090125,0915,0.00
20090125,0930,0.00
20090125,0945,0.00
20090125,1000,0.00
20090125,1015,0.00
20090125,1030,0.00
20090125,1045,0.00
20090125,1100,0.00
20090125,1115,0.00
20090125,1130,0.00
20090125,1145,0.00
20090125,1200,0.00
20090125,1215,0.00
20090125,1230,0.00
20090125,1245,0.00
20090125,1300,0.00
20090125,1315,0.00
20090125,1330,0.00
20090125,1345,0.00
20090125,1400,0.00
20090125,1415,0.00
20090125,1430,0.00
20090125,1445,0.00
20090125,1500,0.00
20090125,1515,0.00
20090125,1530,0.00
20090125,1545,0.00
20090125,1600,0.00
20090125,1615,0.00
20090125,1630,0.00
20090125,1645,0.00
20090125,1700,0.00
20090125,1715,0.00
20090125,1730,0.00
20090125,1745,0.00
20090125,1800,0.00
20090125,1815,0.00
20090125,1830,0.00
20090125,1845,0.00
20090125,1900,0.00
20090125,1915,0.00
20090125,1930,0.00
20090125,1945,0.00
20090125,2000,0.00
20090125,2015,0.00
20090125,2030,0.00
20090125,2045,0.00
20090125,2100,0.00
20090125,2115,0.00
20090125,2130,0.00
20090125,2145,0.00
20090125,2200,0.00
20090125,2215,0.00
20090125,2230,0.00
20090125,2245,0.00
20090125,2300,0.00
20090125,2315,0.00
20090125,2330,0.00
20090125,2345,0.00
20090126,0000,0.00
20090126,0015,0.00
20090126,0030,0.00
20090126,0045,0.00
20090126,0100,0.00
20090126,0115,0.00
20090126,0130,0.00
20090126,0145,0.00
20090126,0200,0.00
20090126,0215,0.00
20090126,0230,0.00
20090126,0245,0.00
20090126,0300,0.00
20090126,0315,0.00
20090126,0330,0.00
20090126,0345,0.00
20090126,0400,0.00
20090126,0415,0.00
20090126,0430,0.00
20090126,0445,0.00
20090126,0500,0.00
20090126,0515,0.00
20090126,0530,0.00
20090126,0545,0.00
20090126,0600,0.00
20090126,0615,0.00
20090126,0630,0.00
20090126,0645,0.00
20090126,0700,0.00
20090126,0715,0.00
20090126,0730,0.00
20090126,0745,0.00
20090126,0800,0.00
20090126,0815,0.00
20090126,0830,0.00
20090126,0845,0.00
20090126,0900,0.00
20090126,0915,0.00
20090126,0930,0.00
20090126,0945,0.00
20090126,1000,0.00
20090126,1015,0.00
20090126,1030,0.00
20090126,1045,0.00
20090126,1100,0.00
20090126,1115,0.00
20090126,1130,0.00
20090126,1145,0.00
20090126,1200,0.00
20090126,1215,0.00
20090126,1230,0.00
20090126,1245,0.00
20090126,1300,0.00
20090126,1315,0.00
20090126,1330,0.00
20090126,1345,0.00
20090126,1400,0.00
20090126,1415,0.00
20090126,1430,0.00
20090126,1445,0.00
20090126,1500,0.00
20090126,1515,0.00
20090126,1530,0.00
20090126,1545,0.00
20090126,1600,0.00
20090126,1615,0.00
20090126,1630,0.00
